id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1130914079931391022,Art-deco woning Gent,8492343,Victor,,Ledeberg,51.03311,3.74103,Entire home/apt,479,2,6,2024-12-01,0.97,1,196,6,
1131053654649880022,2 slaapkamer flat nabij centrum + gratis fietsen,31354851,Elke,,Brugse Poort - Rooigem,51.06078,3.69216,Entire home/apt,144,3,4,2024-11-11,0.76,4,65,4,
1131743279891731125,Gezellige studio dichtbij centrum,336593886,Kürsat,,Sluizeken - Tolhuis - Ham,51.07016674900401,3.729176303910113,Private room,85,1,0,,,1,261,0,
1132330455776007489,A nice studio in Gent,571712648,Zeinab,,Stationsbuurt Zuid,51.02906,3.72625,Entire home/apt,75,1,0,,,1,261,0,
1132462396232321742,Oasis Retreat: Stylish Haven,571736855,Jamil,,Binnenstad,51.05127,3.73048,Private room,248,1,0,,,3,351,0,
1132472843898513622,Downtown Loft: Luxurious Escape,571736855,Jamil,,Binnenstad,51.05051,3.72874,Private room,232,1,0,,,3,355,0,
1132475198716466770,Tranquil Cozy Retreat,571736855,Jamil,,Binnenstad,51.05143,3.73031,Private room,366,1,6,2024-09-27,0.86,3,358,6,
1133895042172451198,"Newly renovated studio, nearby center of Ghent",11139138,Benjamin,,Dampoort,51.0504,3.74845,Entire home/apt,95,2,13,2024-12-22,1.77,1,69,13,
1134591358431600703,2 BR waterfront w/ sundeck & parking Top location!,19100247,Peter,,Binnenstad,51.0493477,3.7251963,Entire home/apt,270,2,23,2024-12-18,3.14,1,213,23,
1134619103506374162,Guest room in villa with pool near Ghent,109088542,Sophie,,Sint Denijs Westrem,51.01773499999999,3.6899366,Private room,65,2,3,2024-09-14,0.57,2,60,3,
1134657937752767040,Renovated villa+pool near Ghent,109088542,Sophie,,Sint Denijs Westrem,51.01757301665805,3.69002243068846,Entire home/apt,250,6,1,2024-08-17,0.23,2,33,1,
1137422529920503203,Family  Studio Duplex Ghent A302,462200322,Edward,,Stationsbuurt Noord,51.03673,3.73073,Entire home/apt,101,1,2,2024-10-06,0.49,7,292,2,
1137512158087524009,Edville Studio Ghent A201,462200322,Edward,,Stationsbuurt Noord,51.03671,3.73048,Entire home/apt,75,1,4,2024-08-14,0.49,7,207,4,
1137532117661105700,Edville Studio Ghent A102,462200322,Edward,,Binnenstad,51.03695,3.73115,Entire home/apt,75,1,3,2024-05-07,0.37,7,208,3,
1137583007938149448,Duplex with terrace Ghent A305,462200322,Edward,,Stationsbuurt Noord,51.03691,3.73011,Entire home/apt,94,1,3,2024-10-28,0.65,7,184,3,
1138221549400101805,Duplex studio with terrace A306,462200322,Edward,,Stationsbuurt Noord,51.03812,3.72941,Entire home/apt,90,1,3,2024-08-19,0.41,7,196,3,
1139111054198853613,Warme kamer in Gent,573312591,Sanne,,Sint Amandsberg,51.0674277,3.751285999999999,Private room,,1,18,2024-12-08,2.23,1,0,18,
1139920748469906502,Private room with  double bed and private  shower,573492819,Sherif,,Brugse Poort - Rooigem,51.05906909999999,3.7026031,Private room,78,1,10,2024-12-22,2.80,1,83,10,
1142083710122514001,Bright room with kitchen near center,574052967,Lisa,,Brugse Poort - Rooigem,51.05642,3.70305,Private room,81,2,38,2024-12-17,4.71,1,351,38,
1142089025375811826,Funky Basement,348887597,Ludo En Liesbet,,Binnenstad,51.05069,3.73277,Entire home/apt,,2,15,2024-08-26,2.57,4,0,15,
1143323386128297659,Duplex studio Gent A301 (2-4p),462200322,Edward,,Binnenstad,51.03833,3.73007,Entire home/apt,101,1,2,2024-09-20,0.28,7,202,2,
1144769499884871963,Bel-étage home close to Ghent city center,71547093,Tim,,Oud Gentbrugge,51.04514,3.74825,Entire home/apt,105,3,0,,,1,167,0,
1144820057303943806,Ruime kamer met tuin & badkamer,2896740,Nick,,Sint Amandsberg,51.0615742,3.7529811,Private room,68,1,22,2024-12-15,2.88,1,164,22,
1145454008202680635,Gezellig appartement Gent,299301664,Camille,,Sluizeken - Tolhuis - Ham,51.06167,3.73274,Entire home/apt,85,7,0,,,1,262,0,
1146361789967271830,Modern Ghent Apartment: Garden View & Terrace,229193277,Matthias,,Stationsbuurt Noord,51.03997238242879,3.711585099999981,Entire home/apt,182,2,50,2024-12-18,6.58,2,219,50,
1147089723915088001,Ruim licht appartement Scaldis,515156225,Carl,,Binnenstad,51.05411,3.73015,Entire home/apt,74,42,1,2024-11-02,0.56,2,267,1,
1150536014876064050,Duplex studio Gent A304 (2p -4P),462200322,Edward,,Binnenstad,51.03761893753136,3.7308014650817967,Entire home/apt,101,1,6,2024-12-09,0.92,7,206,6,
1150659979810932154,"Studio, Koepoortkaai",3898703,Annelies,,Binnenstad,51.05233,3.73282,Entire home/apt,80,2,5,2024-09-21,0.97,1,83,5,
1150693221960769483,Family room,445509966,Irfan,,Stationsbuurt Zuid,51.03246,3.71932,Private room,39,1,1,2024-07-06,0.17,3,252,1,
1151214400743031438,Ruime kamer in kleurrijke woning,54744713,Lotte,,Dampoort,51.05292,3.74824,Private room,65,2,17,2024-09-16,2.23,1,140,17,
1151256841867576926,Charmant appartement in Gent,231278489,Michiel,,Binnenstad,51.0470135,3.7218315,Entire home/apt,130,2,30,2024-12-24,5.17,1,322,30,
1152908326909497674,"Premium room, G/F, garden view, private bathroom",1857887,Lucy,,Binnenstad,51.0385375,3.72827,Private room,37,30,0,,,10,108,0,
1153088923668981097,Opera Boutique Rooms ~ Verdi,576732886,Tom,,Binnenstad,51.0498769,3.7219249,Entire home/apt,69,1,10,2024-11-25,1.64,4,152,10,
1153292324819812434,"Luxury room, 1/F, city view, private bathroom",1857887,Lucy,,Binnenstad,51.0385375,3.72827,Private room,40,60,0,,,10,207,0,
1153328520451268028,Casa Mellow,393872102,Thomas,,Wondelgem,51.08262,3.69924,Entire home/apt,108,1,8,2024-10-13,1.12,1,78,8,
1153561864137886276,Mia,576830855,Eva,,Binnenstad,51.0461256,3.7219097,Private room,203,1,0,,,2,295,0,
1153637338626270015,"Premium room, 1/F, garden view, private bathroom",1857887,Lucy,,Stationsbuurt Noord,51.03794,3.7278,Private room,54,30,0,,,10,82,0,
1153661627907822417,"Luxury room, GF, city view, private bathroom",1857887,Lucy,,Binnenstad,51.0385375,3.72827,Private room,58,30,1,2024-09-17,0.30,10,327,1,
1154984093178396180,Studio,577131662,Yuliya,,Sluizeken - Tolhuis - Ham,51.06532,3.72767,Private room,180,1,0,,,3,268,0,
1155537834260193613,Attic in a 17th Century House (central),4551370,Vic,,Elisabethbegijnhof - Papegaai,51.05789192510123,3.7197575345635414,Private room,75,1,26,2024-12-15,3.53,1,57,26,
1156383333179554860,Chère Anna City Center New,544213636,Archyi,,Binnenstad,51.05461,3.73409,Entire home/apt,150,2,23,2024-12-06,3.22,5,62,23,
1156624708973282175,Driepersoonskamer met gedeelde badkamer,577131662,Yuliya,,Sluizeken - Tolhuis - Ham,51.06705,3.72996,Private room,150,1,0,,,3,265,0,
1157736998581142350,Cozy apartment,533528098,Yaseen,,Stationsbuurt Noord,51.04106,3.70887,Entire home/apt,50,2,2,2024-09-15,0.28,1,26,2,
1158567268494021569,Beautiful 1-Bedroom Apartment with Terrace,530647411,Dieter,,Binnenstad,51.05788,3.72682,Entire home/apt,,1,34,2024-12-08,5.10,2,0,34,
1158787742863795186,Stijlvolle studio aan het water (+ fietsen),27677660,Bart,,Watersportbaan - Ekkergem,51.05564,3.70799,Entire home/apt,100,2,21,2024-12-22,3.39,1,37,21,
1158886407462667652,Gezellig appartement,77525517,Elke,,Moscou - Vogelhoek,51.026915456589855,3.7485607713460922,Entire home/apt,,1,3,2024-11-09,0.88,1,0,3,
1160135942301097657,Dubbele kamer met gedeelde badkamer,577131662,Yuliya,,Sluizeken - Tolhuis - Ham,51.06677,3.7297,Private room,116,1,0,,,3,143,0,
1160883771829172494,De Kapiteinswoning,571128820,Mattis,,Muide - Meulestede - Afrikalaan,51.065800254337255,3.7360623478889465,Entire home/apt,,1,42,2024-12-22,6.15,1,251,42,
1161470577034977815,Bright apartment on the top floor,10317375,Myrthe,,Dampoort,51.05229,3.74326,Entire home/apt,152,3,0,,,1,11,0,
1161491963186898755,Smartflats - Bell Tower flat with terrace in Ghent,440841052,Smartflats,,Binnenstad,51.05335,3.72353,Entire home/apt,,1,4,2024-11-11,1.36,1,0,4,
1162151146687341054,Appartement in Gent,27659701,Stefanie,,Stationsbuurt Noord,51.03874,3.72429,Entire home/apt,135,4,10,2024-08-09,1.75,1,22,10,
1162161409312530987,Private Room in Central Ghent,47699322,Toshoni,,Bloemekenswijk,51.06943,3.69496,Private room,61,2,16,2024-12-01,2.40,1,152,16,
1163616084966173999,Sfeervol appartement bij station,578670417,Ilse,,Stationsbuurt Noord,51.0397158,3.7164735,Entire home/apt,30,14,1,2024-08-02,0.21,1,37,1,
1164307878395843256,"Charming waterfront apartment, beautiful townhouse",22494031,Annelies,,Binnenstad,51.05299,3.72977,Entire home/apt,130,5,5,2024-11-29,1.74,1,72,5,
1164550474239107593,Includings kids,445509966,Irfan,,Stationsbuurt Noord,51.03473,3.71855,Private room,55,6,0,,,3,269,0,
1164991785999258080,Cosy central flat,95076178,Ehsan,,Brugse Poort - Rooigem,51.05857,3.70272,Entire home/apt,139,2,2,2024-07-28,0.34,2,28,2,
1165298684137855626,Spacious cozy private suite,46669501,Nilesh,,Dampoort,51.05026,3.75324,Private room,76,1,17,2024-12-02,3.70,1,46,17,
1166459453063846733,Cozy house,580097264,Alessandro,,Ledeberg,51.0302,3.74768,Entire home/apt,80,1,2,2024-09-26,0.41,1,23,2,
1167105591327894295,Cosy appartement close to station and center!,92592281,Kelly,,Stationsbuurt Zuid,51.03277847109081,3.7156095116393972,Entire home/apt,,2,16,2024-11-27,2.40,1,0,16,
1167286024239380639,"Premium room, 2/F, garden view, private bathroom",1857887,Lucy,,Stationsbuurt Noord,51.03826,3.72736,Private room,56,60,0,,,10,207,0,
1167511692059174576,"Comfort room, 3/F, garden view",1857887,Lucy,,Stationsbuurt Noord,51.03768,3.72804,Private room,50,30,0,,,10,115,0,
1168928145587407221,Gezellige bungalow naast parkbos,45545764,Stephanie,,Sint Denijs Westrem,51.01013,3.66816,Entire home/apt,99,28,13,2024-10-05,2.79,1,212,13,
1169576678701046635,Ruime woning op de rand van Gent,311542883,Jannes,,Drongen,51.050622599052865,3.665380450262443,Entire home/apt,140,2,8,2024-12-16,1.40,1,257,8,
1170172411700742403,Volledige woning net buiten Gent,549643998,Elke,,Mariakerke,51.07349809999999,3.6745114,Entire home/apt,,2,2,2024-08-11,0.41,1,0,2,
1170852806921771863,"sleep-tied,
a kinky overnight in Ghent",5182924,Jan,,Macharius - Heirnis,51.0448,3.73969,Entire home/apt,320,1,0,,,1,266,0,
1170915516338402508,Art House Napoleon,19687730,Zoia,,Watersportbaan - Ekkergem,51.05315,3.70191,Private room,149,1,5,2024-11-23,1.11,2,260,5,
1171157160109120956,3 Room Luxury Design Apartment with Airco,561035162,Olivier Stephan,,Stationsbuurt Noord,51.034851562832436,3.715354864418048,Entire home/apt,268,1,11,2024-10-17,1.86,3,236,11,
1171774251156730779,ruime kamer in rustige buurt,340317417,Stijn,,Oostakker,51.07872,3.76344,Private room,65,1,5,2024-11-10,0.99,1,262,5,
1172384970978697139,Woning in het centrum van Gent,43204885,Helena,,Elisabethbegijnhof - Papegaai,51.0519,3.71885,Entire home/apt,250,7,1,2024-08-01,0.20,1,82,1,
1172390111444585122,Bright 2 room design apartment,60198564,Alexander,,Elisabethbegijnhof - Papegaai,51.04943,3.71672,Entire home/apt,230,3,1,2024-12-10,1,2,259,1,
1173210313314680719,Knus appartement centrum Gent,138665580,Alexia,,Binnenstad,51.0509635,3.7274713,Entire home/apt,115,2,30,2024-11-24,4.69,1,217,30,
1173895100893621523,Woning met dakterras! No cleaning fee!,231497752,Toon,,Muide - Meulestede - Afrikalaan,51.0744642,3.731508,Entire home/apt,117,5,2,2024-08-18,0.42,1,79,2,
1174071927947493262,Opera Boutique Rooms ~ Figaro,576732886,Tom,,Binnenstad,51.049885,3.7219165,Entire home/apt,66,1,17,2024-12-17,2.95,4,160,17,
1174086791938176649,Opera Boutique Rooms ~ Carmen,576732886,Tom,,Binnenstad,51.049885,3.7219165,Entire home/apt,66,1,6,2024-12-16,1.15,4,155,6,
1174111803293996767,Opera Boutique Rooms ~ Puccini,576732886,Tom,,Binnenstad,51.0508,3.72283,Entire home/apt,66,1,5,2024-11-03,0.82,4,157,5,
1174727459736801034,Villa in Gent,296324357,Stijn,,Drongen,51.06965,3.65424,Entire home/apt,350,3,7,2024-11-11,1.34,1,151,7,
1174766969992277099,Penthouse with a Big Terrace close to the Station!,561035162,Olivier Stephan,,Stationsbuurt Noord,51.034811165756636,3.715407662093639,Entire home/apt,205,1,8,2024-11-10,1.45,3,263,8,
1175805398133727689,2bd apartment near train station,541339077,Fatine,,Stationsbuurt Zuid,51.02962,3.7057,Entire home/apt,,2,7,2024-08-17,1.12,1,0,7,
1176075837593802383,Historisch huisje met terras in Prinsenhof,18438099,Inge,,Elisabethbegijnhof - Papegaai,51.05716,3.71595,Entire home/apt,130,2,4,2024-08-25,0.76,1,77,4,
1176570441721299707,Penthouse in the city center,233785297,Guylian,,Binnenstad,51.04869,3.72377,Entire home/apt,211,1,27,2024-12-24,5.13,1,147,27,
1176692778285089417,Prachtige ruimte op toplocatie,241220875,Sarah,,Binnenstad,51.0572,3.72828,Entire home/apt,130,1,12,2024-12-08,2.01,1,80,12,
1177317275099949604,Ruime woning centraal in Gent,409813792,Kathleen,,Elisabethbegijnhof - Papegaai,51.04703,3.71683,Entire home/apt,228,6,0,,,1,317,0,
1177358346129717557,Room by river and parc in Ghent,38071391,Matthias,,Sluizeken - Tolhuis - Ham,51.05811,3.73278,Private room,57,2,24,2024-12-22,4.97,3,21,24,
1177572701975159592,Leuk appartement + binnentuin!,23691886,Jill,,Binnenstad,51.0569284,3.7245464,Entire home/apt,,2,6,2024-08-08,0.93,1,0,6,
1178319193276728274,Portus Ganda,583304177,Geert,,Macharius - Heirnis,51.05572,3.73545,Entire home/apt,80,21,0,,,1,230,0,
1179791295611718289,Ghent Penthouse,101714486,Alexandre,,Dampoort,51.05813,3.74103,Entire home/apt,110,2,10,2024-12-15,2.21,1,181,10,
1179828492988163478,"Comfort Duplex room, 3/F, garden view",1857887,Lucy,,Binnenstad,51.03887,3.72799,Private room,43,30,0,,,10,115,0,
1179833565651384162,"Large room in Ghent with toilet, sink & terrace",59470177,Martijn,,Watersportbaan - Ekkergem,51.05241,3.69868,Private room,,1,23,2024-12-08,4.34,1,152,23,
1180228954999990206,"Comfort Plus, 1/F, Garden view",1857887,Lucy,,Binnenstad,51.03954,3.72767,Private room,53,30,0,,,10,327,0,
1180532127913798127,Luxurious Ghent private suite with Bath/AC/Patio,419607682,Thalisa,,Elisabethbegijnhof - Papegaai,51.05459,3.71118,Private room,95,1,69,2024-12-17,12.25,2,220,69,
1181248128678088249,Casa WeZienWel (private dbl room in shared house),15590605,Thomas,,Stationsbuurt Noord,51.0347,3.72498,Private room,109,2,13,2024-12-20,2.28,2,118,13,
1181977480943764108,Studio Bluesette,576830855,Eva,,Binnenstad,51.0461256,3.7219097,Entire home/apt,209,1,0,,,2,312,0,
1182324061112607631,Gorgeous flat with canal view,14692327,Lynn,,Binnenstad,51.0500769,3.7294703,Entire home/apt,150,3,2,2024-08-14,0.39,1,1,2,
1183215083336769862,Historic Ghent Building - Ideal Studio Retreat,572786944,Anthony,,Binnenstad,51.0495347,3.7332082,Entire home/apt,119,1,12,2024-12-18,2.26,10,174,12,
1183216652418909041,Historic studio with Charming Garden View,572786944,Anthony,,Binnenstad,51.0495347,3.7332082,Entire home/apt,105,1,25,2024-12-13,4.19,10,169,25,
1183290488031365525,Garden view flat in Ghent,572786944,Anthony,,Binnenstad,51.04918,3.7337,Entire home/apt,135,1,21,2024-12-07,3.84,10,170,21,
1183851436916787477,"Charmante gezinswoning met tuin, centrum Gent",69954849,Lee,,Rabot  - Blaisantvest,51.06204779999999,3.7077894,Entire home/apt,,25,1,2024-07-29,0.20,1,0,1,
1184033492199765557,Ghent's Historic Gem: Your Perfect Hideaway,572786944,Anthony,,Binnenstad,51.05061,3.73385,Entire home/apt,125,1,26,2024-12-14,4.43,10,140,26,
1184034040128780152,Garden View Apt in Ghent,572786944,Anthony,,Binnenstad,51.0493,3.73357,Entire home/apt,148,1,25,2024-12-21,4.19,10,170,25,
1184034130445633909,Light-Filled Haven in Ghent,572786944,Anthony,,Binnenstad,51.04911,3.73283,Entire home/apt,180,1,14,2024-12-15,2.40,10,136,14,
1184034309834446526,Charming Attic Retreat in Historic Ghent Center,572786944,Anthony,,Binnenstad,51.05023,3.73212,Entire home/apt,141,1,37,2024-12-20,6.20,10,164,37,
1184034513104370081,Renovated Room in Central Ghent,572786944,Anthony,,Binnenstad,51.04954,3.73321,Entire home/apt,89,1,18,2024-12-09,3.00,10,135,18,
1184125946161402357,Cozy appartement with terrace,40848873,Lisse,,Binnenstad,51.0484832,3.7224774,Entire home/apt,,2,13,2024-10-29,2.18,1,1,13,
1185955700111922814,Huswell - Spacious city center house in Ghent,472694401,Jean-Paul,,Binnenstad,51.04354,3.72492,Entire home/apt,351,2,5,2024-11-10,0.97,36,329,5,
1186000239704987316,Artists open space studio,1467578,Paul,,Oud Gentbrugge,51.0433357,3.7460998,Entire home/apt,90,3,1,2024-07-23,0.19,1,358,1,
1186174929177281364,Beluikwoning in centrum Gent,218814860,Luna,,Binnenstad,51.04366,3.73012,Entire home/apt,273,1,7,2024-12-15,3.13,1,250,7,
1186756933550664046,Villa Gigi,585599954,Guy Jean M,,Drongen,51.03077463781265,3.6064357198516817,Entire home/apt,450,3,12,2024-12-15,2.38,1,298,12,
1187018269748286110,Ecologische eenpersoonskamer aan de stadsrand,561849519,Katrien,,Wondelgem,51.08233,3.71137,Private room,46,1,13,2024-12-13,2.47,4,249,13,
1187037085429537332,suite met privébadkamer,585695188,Hanne,,Oud Gentbrugge,51.04021,3.755,Private room,91,1,10,2024-12-15,1.67,2,355,10,
1187606375730221563,Stay at 2km from Ghent Center,42977380,Maarten,,Dampoort,51.05461,3.74953,Entire home/apt,170,19,4,2024-08-25,0.72,1,53,4,
1188332013592561322,"suite met privébadkamer : douche, lavabo's, bad",585695188,Hanne,,Oud Gentbrugge,51.04115,3.75438,Private room,96,1,4,2024-08-22,0.70,2,362,4,
1188490496820544176,Volledige woning in Gent,98896375,Lennert,,Sluizeken - Tolhuis - Ham,51.06511,3.72647,Entire home/apt,175,1,0,,,1,105,0,
1188541596709048840,Charmante studio dichtbij Gent,586137444,Kathleen,,Oostakker,51.0735397,3.775148,Entire home/apt,72,2,35,2024-12-13,6.18,1,249,35,
1188921729642029407,Charming 2-Bedroom Gateaway in Ghent with Terrace,85785507,Vince,,Zwijnaarde,50.99917,3.71021,Entire home/apt,112,2,23,2024-12-16,4.57,4,169,23,
1191140373488715463,Huize Audenaert,154351014,Peter,,Oostakker,51.0817,3.76651,Private room,120,3,0,,,1,89,0,
1191223710119389616,Kleurrijke woonboot in Gent,517647462,Zoë,,Macharius - Heirnis,51.047,3.73835,Entire home/apt,171,2,7,2024-11-03,1.27,1,325,7,
1191759512225849712,Apartment with city view,383347072,Arthur,,Elisabethbegijnhof - Papegaai,51.0517,3.71976,Entire home/apt,115,2,3,2024-08-04,0.57,1,142,3,
1192097969551599959,Nice bedroom for one person,582728121,Karam,,Brugse Poort - Rooigem,51.05432,3.70178,Private room,50,1,7,2024-12-18,1.93,1,355,7,
1192880167981098526,Protected monument suite in historical city Centre,587306147,Kim,,Binnenstad,51.05895,3.72241,Private room,92,1,64,2024-12-19,12.00,3,251,64,
1192889477552185235,Charming & high quality private suite near Castle,587306147,Kim,,Binnenstad,51.05686,3.72215,Private room,92,1,69,2024-12-19,12.94,3,224,69,
1193257357373266183,Spacious & Luminous Gem in Historic Ghent Building,572786944,Anthony,,Binnenstad,51.04873,3.734,Entire home/apt,113,1,29,2024-12-20,5.92,10,135,29,
1193257492983742497,Ideal terraced Studio Retreat in Ghent's Center,572786944,Anthony,,Binnenstad,51.04834,3.73381,Entire home/apt,85,1,42,2024-12-19,7.33,10,140,42,
1193514154158135901,Gezellig appartement in Gent,546185909,Ellen,,Stationsbuurt Noord,51.04237,3.71733,Entire home/apt,75,90,0,,,1,326,0,
1194024484587036927,Appartement in centrum Gent,157129199,Anja,,Elisabethbegijnhof - Papegaai,51.05247,3.71681,Entire home/apt,166,2,19,2024-12-08,5.23,1,58,19,
1195452542421248215,Casa Hortensia,333185881,Jurgen,,Bloemekenswijk,51.06889805000743,3.707298940491386,Entire home/apt,95,2,4,2024-09-15,0.76,1,58,4,
1195639634080698934,Cat@home,69343106,Inge,,Ledeberg,51.03656,3.74482,Private room,58,2,6,2024-11-02,1.67,1,82,6,
1196320828976167752,Duplex vlak bij centrum,236061145,Bram,,Sint Amandsberg,51.0625711,3.7462366,Entire home/apt,104,1,3,2024-09-08,0.57,1,82,3,
1196967016107980236,Luxurious Ghent private loft with Bath/AC/Terrace,419607682,Thalisa,,Elisabethbegijnhof - Papegaai,51.05474,3.71144,Private room,120,1,56,2024-12-24,11.67,2,88,56,
1197187227810604343,Ecologische tweepersoonskamer a/d stadsrand,561849519,Katrien,,Wondelgem,51.08363,3.70962,Private room,74,1,11,2024-12-15,2.19,4,263,11,
1199208084382030329,"Comfortabel lichtrijke studio met keuken douche,wc",18142389,Ingrid,,Stationsbuurt Noord,51.03907,3.70796,Entire home/apt,90,2,4,2024-11-07,0.93,1,341,4,
1200101814443485794,Rent a beautiful villa in Ghent,18092713,Kwinten,,Mariakerke,51.07531,3.66718,Entire home/apt,,2,0,,,1,0,0,
1200558560203143200,Appartment 15min walk to city center,3644476,Elisa,,Watersportbaan - Ekkergem,51.05361,3.70194,Entire home/apt,130,4,4,2024-08-30,0.79,1,26,4,
1200615717667612734,Art house Ibiza bungalow,19687730,Zoia,,Brugse Poort - Rooigem,51.05458,3.70283,Private room,139,1,6,2024-09-08,1.15,2,256,6,
1200682916802306160,"""Casa ChaYa nabij centrum Gent",423654776,Isabelle,,Moscou - Vogelhoek,51.02781,3.76281,Private room,60,1,9,2024-12-07,1.82,1,51,9,
1200772759096315005,"1.2 private room, bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.03636,3.7261,Private room,80,1,33,2024-12-11,6.27,8,353,33,
1200781916716587366,"1.3 private room,balcony & bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.03663,3.72619,Private room,80,1,20,2024-12-07,3.80,8,349,20,
1200785213321143303,"1.4 private room,bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.0362,3.72752,Private room,80,1,29,2024-12-14,5.47,8,354,29,
1200788826023067361,"1.5 private room, balcony & bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.03687,3.72577,Private room,80,1,34,2024-12-14,6.42,8,351,34,
1200794038011521210,"2.2 private room,bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.03693,3.72697,Private room,80,1,28,2024-12-14,5.28,8,353,28,
1200797525294534362,"2.3 private room,bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.03623,3.72594,Private room,80,1,21,2024-11-24,4.14,8,352,21,
1200801143105725761,"2.4 private room, bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.03646,3.72666,Private room,80,1,40,2024-12-12,8.16,8,335,40,
1200805052390141053,"2.5 private room, bathroom Ghent",384852116,Esat,,Stationsbuurt Noord,51.03605,3.72731,Private room,80,1,39,2024-12-14,7.41,8,350,39,
1201461392070704182,Art House Greek room,497358273,Aleksandra,,Brugse Poort - Rooigem,51.05447,3.70215,Private room,96,1,0,,,4,360,0,
1201468090359628388,ArtHouse Hunting room,497358273,Aleksandra,,Brugse Poort - Rooigem,51.05402,3.70178,Private room,,1,2,2024-07-23,0.38,4,361,2,
1201470499246665388,Arthouse Princess room,497358273,Aleksandra,,Watersportbaan - Ekkergem,51.05309,3.70356,Private room,120,1,0,,,4,363,0,
1201472718868094383,Arthouse Marylin Monroe,497358273,Aleksandra,,Watersportbaan - Ekkergem,51.05412,3.70273,Private room,140,1,2,2024-07-26,0.39,4,360,2,
1202154724497484263,Spacious Stay in City Center,34821696,Oliver,,Binnenstad,51.0578841,3.726927099999999,Entire home/apt,169,2,31,2024-12-11,6.20,3,74,31,
1202744765452232017,Cozy 4person 2bedroom appartement Gent,490362833,Scott,,Binnenstad,51.04505,3.73413,Entire home/apt,185,1,13,2024-12-24,6.09,1,0,13,
1203309807404673759,1c - Ruim appartement in het stadscentrum,149211444,Jan-Pieter,,Binnenstad,51.0551,3.72802,Entire home/apt,128,1,20,2024-12-05,3.82,3,53,20,
1203520354229687812,2a - Lichtrijk appartement in Gent centrum,149211444,Jan-Pieter,,Binnenstad,51.05473,3.72607,Entire home/apt,89,1,17,2024-12-11,3.29,3,62,17,
1203717263660262323,La Bonbonnière: sfeervolle studio in Gent,590651636,Loulou,,Binnenstad,51.0404945,3.7346808,Entire home/apt,127,1,10,2024-12-15,1.90,1,106,10,
1206986577823063914,Herenhuis appartement Gent - 1 tweepersoonsbed,528780350,Lorin,,Stationsbuurt Noord,51.0344553,3.7180015,Entire home/apt,112,3,4,2024-10-13,1.20,1,1,4,
1207121676639861037,Authentiek appartement in Gent,110644808,Rhode,,Binnenstad,51.04990615548411,3.7215717136859894,Entire home/apt,89,1,46,2024-12-24,8.96,1,238,46,
1207373172962681170,Rabot Logies,591719177,Bilal,,Rabot  - Blaisantvest,51.0633,3.70678,Entire home/apt,85,2,23,2024-12-23,9.72,1,246,23,
1208534287187341221,Cozy Retreat with Sauna near Gent-St-Pieters,502108298,Eduardo,,Stationsbuurt Zuid,51.0315086,3.712299,Entire home/apt,137,1,20,2024-12-06,4.32,6,334,20,
1208670535746265293,FnFairhome,590772988,Iziegbe,,Dampoort,51.05558,3.74471,Private room,55,1,19,2024-12-22,3.96,1,355,19,
1209657485270341711,a beautiful room at uni dorm,592390523,Amr,,Nieuw Gent - UZ,51.0197903,3.7274495,Private room,450,1,0,,,1,365,0,
1211656451153001269,Kamer in gezinswoning,56590881,Melissa,,Sint Amandsberg,51.0707,3.76467,Private room,44,1,20,2024-12-16,4.76,2,338,20,
1213185221627990979,Appartement with one room.,156424658,Willy,,Dampoort,51.04861,3.75063,Entire home/apt,88,1,1,2024-08-17,0.23,1,351,1,
1214996496114992394,Basic Sunny Flat in City Center,362787745,Amaryllis,,Elisabethbegijnhof - Papegaai,51.05731,3.71515,Entire home/apt,98,1,33,2024-12-22,7.92,2,156,33,
1217936262301924128,Groot vakantiehuis centrum Gent,7221625,Ann,,Sluizeken - Tolhuis - Ham,51.06504,3.73207,Entire home/apt,,3,0,,,1,0,0,
1219287584954660545,Jéro's place,10710099,Jeroen,,Muide - Meulestede - Afrikalaan,51.07113216982211,3.7302633000000185,Entire home/apt,98,3,3,2024-12-09,1.03,1,340,3,
1220053873871903101,Spacious apartment in Gent,595293799,Oriana,,Binnenstad,51.04042,3.73696,Entire home/apt,,12,4,2024-09-22,1.03,1,4,4,
1220117842275948931,Unieke charmante gezellige ( De Ruiter) motorjacht,449979637,Sven,,Binnenstad,51.03763,3.73126,Entire home/apt,54,1,6,2024-11-03,1.80,1,6,6,
1221396652292138896,"Cosy Nest, near city centre.",85274283,Michiel,,Mariakerke,51.06996,3.68414,Entire home/apt,,3,0,,,1,0,0,
1221786269384823151,Matilda's House,595768686,Rahman,,Brugse Poort - Rooigem,51.06221,3.69787,Entire home/apt,106,1,16,2024-12-25,3.66,1,285,16,
